id,hour_of_a_day,category,keyword,search_steps,filters_count,results,ad_views
907abb582dd98b7a1e8cd51f327da30b,3,rolnictwo,w kultywator,1,0,53,0
9d9cf1704b91f629560c303b0b2de033,18,motoryzacja,bmw e28,60,0,116,0
b0437a0e2ce9c3d98a46c46aee5364d5,18,dom-ogrod,vorwerk kobold,1,0,30,0
5098a1f1788af465719167b712230312,18,motoryzacja,tanie,20,1,8,0
bdca26aabe43b76624c4822f938762d4,17,dom-ogrod,,22,0,208,1
51d9a77d8a0278b61c9f037686a21865,11,praca,praca w belgii re ykling,7,0,0,0
d539f261f290bd0a6f90bf57cc518c2b,17,motoryzacja,,7,0,160,0
ee62fdd4742696faea3ce984b8a8b812,15,zwierzeta,Dziki,11,0,18,0
206265ef0313473c336649ab812a6d87,14,motoryzacja,Rezzo,113,0,57,6
e66809a54f7d0a184293538c328d887b,5,dla-dzieci,dinozaury,1,0,162,0
b39c59b335f8ef0da95cc74d6d0719ac,19,motoryzacja,,6,3,21,0
0a998524a27adfa0435918e7435e2508,7,motoryzacja,,24,3,190,0
0891caca7bed0eeef9ca664ac1493d57,19,motoryzacja,bmw  f10,48,0,362,0
b3f69806d3c82ef3f5e9703b0aa60363,23,praca,recepcjonistka,59,0,46,13
f3ac118c653e2e5099e22aaa549b3e70,14,motoryzacja,citroen jumpy,105,0,36,1
a16eddda84ed519d0777cd39cb6f9238,13,nieruchomosci,Lezajsk,1,0,0,0
4defb4ca417c39d9162023c40ef0c809,22,motoryzacja,,29,4,40,0
1c4f94f791196545185a0b455f5db5f2,14,motoryzacja,,9,0,1883,0
f10b492c49f3b8e5fa4926243ec00c7d,11,motoryzacja,,23,3,413,1
63de1db1bda05b152b15baf81cd355ba,15,motoryzacja,,1,1,707,0
4b7b0e3cca796cbf028e7f85620b960a,4,sport-hobby,Lipo 3s,10,0,10,1
8699e1040c0258586783252b74fbdfb5,17,praca,golf2,2,0,0,0
42ca17d4c2e518cf1065c9df9853ea1c,22,moda,Sukienka gorsetowe wiazanie,4,0,2,0
26b594195b6d34209a74bf24f071c37f,7,dom-ogrod,glebogryzarki',77,0,920,3
5d9b279e64ae9b81d6910759003ce689,8,motoryzacja,,25,1,107,0
a849372250f54fd26eb2408eb7bea72a,13,dom-ogrod,,1,1,5116,0
8ada97cc038b74a817fc4ad7e15fdc33,21,praca,fordon,42,0,24,6
de181a2875c78371c334644b6ae0b47a,11,motoryzacja,,9,3,59,0
058ad83b38086137e7798c9ac4a33a2e,15,rolnictwo,massey ferguson 6140,19,0,8,2
c654eaea54ad65eea08d8e780cbf649f,19,nieruchomosci,,54,0,23,5
339780bc3138f77554ff8f4fbead8e02,16,motoryzacja,zamiana,25,0,142,1
7aec20f5c74b8bfc6ceca05c67d74019,13,motoryzacja,,4,3,50,0
91fad4bcbbb4100a0c2009e8d4990ca9,19,sport-hobby,Pies,1,0,6,0
e3d5f798917452b663f1ac245d3f29ae,23,rolnictwo,case,3,0,911,0
63e40549837f7f86eb1560266cd93ff5,19,motoryzacja,Kamper,1,0,0,0
ff1837a12e671cf128ec9522368711b4,13,motoryzacja,,247,0,277,6
b4708be2656562bcb29006765232f7a8,17,motoryzacja,seat toledo,39,0,62,2
64ca44ce2332cd233dbf2ac7baafcb57,20,nieruchomosci,,55,0,46,2
93d4111183015b3099a2453f331c1b64,13,slub-i-wesele,suknie ślubne,86,1,2163,5
4db6bfe16e29f29c51a81675dea2bf15,21,praca,,47,1,1050,6
e6a3df2aa8367f6799752b8b07a17b60,6,dom-ogrod,oczko wodne,1,0,24,0
723fba3223146228d0d6ce7ffd376681,17,motoryzacja,,87,0,80,1
f64605ac4a7c5f218d5c687e602a8669,12,dom-ogrod,Chełm,10,0,331,1
d7759cf23d7610675e6d1654d381fe56,12,motoryzacja,,101,0,398,1
e92e60dbc395093fd11557e5fab409cc,5,motoryzacja,suzuki kingquad 700,2,0,7,0
c466e4e1e78bdaffed4fb309a34aa4aa,16,motoryzacja,,33,1,102,0
623ae42cbc5539b383d954126b49dcd3,5,nieruchomosci,,1,0,10,0
fb7e62807fae93e77badc488b12bdaab,16,nieruchomosci,,34,0,21,0
882abe419c0fcc578d657687cb351789,19,dla-dzieci,lego hero factory,179,0,1127,2
78dd3bdc9f1788d51f906667000b4d3e,17,motoryzacja,Hyosung xrx 125,22,0,30,2
675bf146b6c2d8cbcad65562107f84b7,21,dla-dzieci,domek dumel,74,0,82,7
a788cbc221f1423024cc43c258c4d42a,20,dom-ogrod,,153,0,87,3
c2ede682508858cc5291cae8f62b136e,2,motoryzacja,,223,5,29,9
968980857e00079f12de1b45dd0d0b06,8,dom-ogrod,kosiarki spalinowe,23,0,219,1
25ef32018370d4f58ea0052bb733ded0,14,motoryzacja,,2,5,96,0
5ffb6c7c3cf8c54f61f2d83417b6057a,13,motoryzacja,yamaha r6,2,0,16,0
d25aa9ebfba83abc112125c95bbdc322,18,motoryzacja,,2,0,60,0
24495b56d3e6b31fb192503eb7727353,6,motoryzacja,,9,0,29,1
cfa0839c7f2adfe7c9f85cd406393173,21,motoryzacja,suzuki,26,2,146,0
7ebbb4a0762fa18ff982fd4c6eec2ba2,4,motoryzacja,honda shadow 750,269,0,215,4
8eb6ba2b516c48f10031019cd0321679,22,dla-dzieci,buzz astral,1,0,107,0
8c722d403231a2cdabf1db9b563888a2,23,motoryzacja,,358,1,89,2
dede88ad2ff4072f9706d96378657bd5,5,motoryzacja,,3,0,13,0
6504636107d00a48366626ace31da14e,11,motoryzacja,,2,3,182,0
4754ce7e66d337d2381dd1c84c16e922,11,dom-ogrod,,37,0,111,2
6bb7564df47eb98109a822f260699218,19,nieruchomosci,,13,1,1,1
86aa222dc7581681555c295e040251f9,9,motoryzacja,,5,5,7,0
ca04f0333810c68357fd364c89287f9a,5,praca,Grafik,13,0,11,1
397e18be6562198b28876ec5642e1288,9,motoryzacja,hds,2,0,1117,0
eb580c19139fac580908f29fa9359cb3,10,nieruchomosci,,2,1,160,0
e9dd99234bc35726d2b75f074aeab6f4,11,motoryzacja,,1,3,24,0
82935e8b3798f2766c8e96b376a20720,20,nieruchomosci,,8,0,5,0
1e8f55055710efbbab18a79cbb098c2b,19,motoryzacja,19 5x120,42,0,20,1
f1da239164804fb0fd148fa08bd03430,8,nieruchomosci,,63,1,62,7
0cc0cb300d30fb98bd32cf6842b79f51,19,zwierzeta,labradory do adopcji,2,0,0,0
28786912c42265ed4523edc8fee44073,8,uslugi-firmy,uslugi w,3,0,1064,0
d54daaad4e382178f88b9d0bf231f620,13,nieruchomosci,,13,0,2,0
c59eac89b6c37f66dd7a1589b23035d7,14,elektronika,IPHONE apple case,6,0,457,0
bd8c3f65a39ea5912ce629985493d5db,18,nieruchomosci,domek,9,0,7,1
7a0c40489d7492640da29dbc68e6a58c,19,motoryzacja,,343,5,75,0
0659ac122a388f412268a45743f96346,19,motoryzacja,voyager,1,0,18,0
0cc413901063d9bbb003fcce65c48fb8,3,motoryzacja,,7,0,157,0
2f9fb16fe333f3074ef912ca2c40ee9f,21,motoryzacja,coupe,77,0,486,2
28179c3221d91aae7bc6717bb80c382e,16,motoryzacja,seicento sporting,2,0,2,0
990341b7671db5445f95550685cb0a11,16,motoryzacja,,5,5,478,1
975f7ba2b6b8a105f009b68dfdeccf5a,11,sport-hobby,"rower 14""",1,0,1,0
4f960ab2ac40415e50be288b7dee42e7,16,motoryzacja,volvo xc90,32,1,56,0
98d89743bb40977234a110345c69e149,10,sport-hobby,,10,0,19,2
427dd11acff87ee51031649465204130,6,rolnictwo,C 360,1,1,4,0
5159105a595dec34cab0ed967cfd8e37,18,elektronika,denon cd 1500 ae,2,0,0,0
b5c3747366c56cf6c52b330c7000c635,13,dom-ogrod,,22,0,1181,1
b4cd90228fbc16c5d8496620e5c801ce,9,motoryzacja,Cooper motocykle 125,1,0,0,0
5182a2b077606760936f497a02ca0a81,20,motoryzacja,Man wywrotka,244,0,302,0
4f10159b5d3629b9f671663714fd4776,5,motoryzacja,,21,3,16,1
65db6471c800840d84c20a8a514ae5e7,19,zwierzeta,,213,0,1373,8
1574152c169452e0c31fa569586e61d4,11,nieruchomosci,,268,0,10,13
e91bd2312ab651f9453325cec2a6ad3a,10,nieruchomosci,,1,1,7,0
11d10caa41e0d18dc4ed5d6d5ff878bc,12,motoryzacja,vito,1,0,183,0
5c7234aca32880383de37fff46dd27e0,19,dom-ogrod,huśtawka,1,0,114,0
fd4c684c10fbc67631d4a62ce8398d7a,18,dla-dzieci,dres armani,5,0,20,1
54f5197e627e2ec8d57209388b93f141,12,motoryzacja,mini cross,10,0,10,1
3ac7cf484d1bdb3e6d93aca6c12d58fa,14,motoryzacja,,5,5,119,1
688fdfcf73408e270658c899665f9652,21,moda,travis scott,8,0,8,0
9f6abcdf6c143b8190653998a7151909,19,praca,,18,3,20,4
360f3d289a92cdcf92d53501f7d26c63,14,dla-dzieci,stolik i krzesełka,36,1,92,1
f86e91567bf02f356824de26e36146a6,19,motoryzacja,,6,5,48,0
2c1fc26b9a3cb406a44971ef52d22faf,20,praca,,138,0,1352,2
3fb7709ac9bfc14df464f4bbc55b40d1,13,motoryzacja,suzuki vitara na,3,0,4704,0
2fb6bf9b083d33b64644d6af61a8315c,20,dom-ogrod,medal dla męża,2,0,0,0
d8c411cdac0053b2528e28e585065a7d,17,motoryzacja,,1,1,7,0
17de1e3b6d79f195662df7f0671a88eb,8,praca,biurowa z orzeczeniem,3,0,17,1
efb10383e907ba2318c20c2619ed2ba2,17,sport-hobby,rower,25,0,9050,0
825f989c4e4d72433d801652369be9d3,19,praca,lakiernik,17,0,518,2
b49a148a53697648cf70e3269b785936,13,nieruchomosci,,46,1,149,0
7929cab47bba4eaeb4d4b88bec576b8d,19,motoryzacja,,1,1,9913,0
3619af810ba710773f45f89fc4386c7e,1,dom-ogrod,hansgrohe,55,0,234,2
8ca0d57745d35fe92b74b46d0e811882,15,motoryzacja,,360,3,569,2
df5a0d3d855d2dce62694a78e03709c2,9,dom-ogrod,tuja,19,0,2,4
05416742b13cfdd64329165610b6797f,14,dom-ogrod,Rozbiórka pieca kaflowego,4,0,0,0
89e51fb02a5ba49a9a64f9ecef955f45,19,motoryzacja,,12,6,65,0
b6b051a822a3eb6215b5a0818c8fee42,11,dom-ogrod,altana ogrodowa,1,0,0,0
d3451cbf1b0b81cd22770090e92dca3e,7,motoryzacja,,5,1,26,0
f2e73f2dd7be8f51de44d81bdf7e1b49,3,motoryzacja,,13,0,23,1
7e44225feb8e7928febaf0e63b0a82c8,2,praca,spawacz,5,0,40,1
7fedcc0a217a2036dab0802a99595cca,10,moda,czarne szpilki botki,1,0,710,0
7921646fee684942f5e12ecb263b8c9d,8,dla-dzieci,reserved kurtki,2,0,9156,0
130fb94b809ad7b28b2753268157da5f,20,elektronika,przedwzmacniacz lampowy,4,0,19,0
f2c59373c56522d8bccdd293855fc762,12,motoryzacja,,13,2,26,0
5df11447d98bc8f6e71e42415eef259f,17,nieruchomosci,mieszkania,98,1,41,9
b44f6c5813f99745b484491d4db285a7,13,moda,tommy hilfiger damskie,117,0,9877,0
f031143a4e83e967f8a06b92e7753a6c,8,praca,,607,0,371,108
6ac91f40bd2de07c708b0006da8046a8,12,dom-ogrod,meble kuchenne,26,0,13,3
585bfee6b86abb1ba17dd7af7220142f,9,oddam-za-darmo,,405,0,956,0
9c9c15c72f453d759d08b714ee726454,15,dom-ogrod,,60,0,4976,0
0b5d975270b009b5cdf53ce5ed0c2190,8,dla-dzieci,ubrania dla dzieci,2,2,32,0
1100b230e793b7d94759b22a479be2b2,13,dom-ogrod,podkaszarka,1,0,1695,0
419a1af736475b4fd0d117a0ded90686,7,elektronika,gramofon stereo,3,0,64,0
ea50d4b1d3c4ba1a7d63ee489c9cae63,6,sport-hobby,sumowe woblery,3,0,14,0
7707efef16d3aab1af06b6e2d8986aa0,6,uslugi-firmy,lady sklepowe,13,0,107,0
4dcd74089402ab6731605ac86a1cd2be,8,nieruchomosci,,36,0,9,0
5a442b99e8fda7435f499f4e41926938,16,uslugi-firmy,,29,0,28,2
f046ecbf3ce16e9821d7db4710388a68,8,dom-ogrod,okna,5,0,16,0
cf6c6cc3b588f3b8dd285fb8cbaf7e91,17,motoryzacja,yamaha aerox,1,0,0,0
d004afd45149d30bb032e5b52b815527,11,motoryzacja,,74,0,32,0
9f47720d244e7f73da0287c315ca9827,19,motoryzacja,18 5x112,11,0,3,1
fc4d228697b9df36f32040eeb9b31bf5,17,motoryzacja,civic vii 1.6,49,1,203,0
0a798779a7c5581358f12b5f829173c7,22,dom-ogrod,używane,12,0,47,0
bc32e7a409c75581cb639610484c2304,22,motoryzacja,Quady,1,0,3,0
426a7ac49399cb47fc93331249fb9534,17,rolnictwo,,93,1,327,3
a24c854c105e3b6e2aaa35f39a69a73c,16,nieruchomosci,,25,1,59,3
e627175369d491428cc44bb9a21f3414,20,nieruchomosci,,221,0,29,5
8e51fcb59ef2da42e256620545a51009,5,motoryzacja,,22,2,449,2
e6a682cd83feb21f8fef2a46d2769abb,16,motoryzacja,,233,7,190,9
d3ba7da63324ed1481ba0903977127d1,23,motoryzacja,,102,4,178,0
efcd4c78632d57e1161aee444ece9bf4,15,motoryzacja,,167,5,240,2
3df46684fce03a9c2d2e05f3cbf4cbe0,15,motoryzacja,dźwig,1,0,594,0
d2c5e3f67a075938ac7a1c827d1359ce,22,elektronika,huawei p10,55,0,75,0
d41d83ed4ac8afac7ee09f113ef12b02,18,sport-hobby,"rower b twin 20""",1,0,340,0
57a77ac7ca8658a1d185af02735d1419,18,dom-ogrod,drzewka ozdobne,50,0,1,0
661c196640e86b8558ba1f51a2676a9a,11,uslugi-firmy,wypożyczalnia,52,1,6,4
fc136f637a6e4d51560b5cf33068d24a,19,moda,,1,1,855,0
849d270307700de70414d5887ff2d94e,22,praca,wkład kominkowy,1,0,0,0
0679940dcc258ebdc442206a9da3fc77,9,nieruchomosci,kościerzyna,25,0,25,4
17490c727bc9258139b5e4638c30f5d0,16,zwierzeta,nierozlaczki,10,0,128,1
74ecafed9073591a2bc27bc5494419a8,12,praca,praca online,5,0,173,0
29a456870163c8b9498ccae2c1689dd4,18,dom-ogrod,bujaczka,1,0,4,0
38f0925eaf39068fcabe5d467a1da3ab,13,zwierzeta,,11,0,78,0
3bd47300bdcefe80478b786569309aeb,10,motoryzacja,,20,1,554,1
12b11488fdce6af19cdd0ee21b6ddaf7,8,motoryzacja,Suzuki v strom,43,0,209,1
76f6a39280b98ffd844a1ab8e9256ada,8,motoryzacja,,32,0,36,0
c36f71d82c808fef3e08c0ef1ddf0fb1,15,rolnictwo,,166,0,693,8
b4ca7d3ac0e103a0290ef5bf945761c1,21,motoryzacja,,7,0,68,0
e22a299d21fc426da9abcf38bf87f950,16,praca,kierowca c e cysterna,9,0,37,2
b596f091e89c08d9a9c730b31f9ffc40,9,praca,,79,2,57,19
7cf247a5ded5145afa22bfeec19e04fb,15,motoryzacja,,5,3,1598,0
bc4520d8ebc12698db25472beb634721,17,uslugi-firmy,montaż anten,6,0,2,1
bb7fb3d645bb1fc88ef5e055a02e185e,20,elektronika,,18,0,143,0
a7e930d7fa9df08d4524864deabc1e4b,16,dla-dzieci,zabawki ogrodowe,4,0,13,0
bd4b282c2ae74892dc2e65518583032b,15,motoryzacja,,2,3,7,0
4a3564491fa27ea1dfd8f409481098f0,18,motoryzacja,,14,1,20,0
f9fe02466311bcfce2e85ef9a0d1340e,17,rolnictwo,agregat,9,0,484,0
07e133a4909e0e66785a05257b87e84c,16,praca,kierowca kat.b,6,0,44,1
09d7788dc0a77436fb41cbb68f2cc4b2,18,motoryzacja,skoda octavia 2 kombi,15,0,25,3
a11cbcb0d989ece3762a1bc2bf9157f6,11,rolnictwo,włóka łąkowa 8 m,14,0,12,2
d66fe3f00d42f54edb0614a4dc5a3d42,10,dom-ogrod,Overlok,1,0,0,0
80ff7471df6b3e8714596dc104c3ece6,15,nieruchomosci,przedbórz,48,0,14,1
ae7733dfe9fe54108f7d929f88b0342b,10,dla-dzieci,ślizgawka,7,0,77,0
8a8c170fec563817856fde59245dff64,18,motoryzacja,,86,0,97,2
b7e9f56f70e20ed6cde62902ad2cb2c7,4,rolnictwo,kultywator,1,0,10,0
e5eb27da0abd7e0068052323e8ebcd50,11,praca,Asystent w dziale księgowości,1,0,1,0
18576858f41089c1a2138dd8f1620530,8,rolnictwo,len,1,0,91,0
c7b67b07cbdeb9e20ce09d567c9626be,9,motoryzacja,,10,2,187,0
e0dbf237aac1214e4876b43e781020a5,20,motoryzacja,wsk,15,0,8,2
671769fb631f580c6e2c5969ae2ef7e0,8,moda,,10,2,2403,1
f65db3b771dfb61a4e8789d6fa97f81e,15,dom-ogrod,,80,0,780,15
14a36d055b2a872ba9700b2dad8ba9c5,2,motoryzacja,karawany pogrzebowe,2,0,68,0
5aaed938003bc66c9183c3a61efb4c51,18,motoryzacja,opel combo,8,0,15,0
33fa26384899f59ab4a11c2b770f9c76,5,elektronika,telefon huawei p smart,5,0,0,0
c862bccb59ec03db41abc58c265f436b,5,praca,pracownik budowlany,57,0,18,14
ce9693396d2c796d002e19d9dfaf5533,16,motoryzacja,,42,2,1,0
e866aeab0feef6026d6dfc45c0bb35b8,18,motoryzacja,subaru wrx,2,0,7,0
cb595500ee9ce32563188f27215a3c0a,20,motoryzacja,peugeot,103,0,130,2
f8166fd75884091b06babec5a19b286c,18,motoryzacja,5x108,69,1,88,10
c3b48813ed5d29030536f05d2826595b,13,nieruchomosci,Domki letniskowe,90,0,10,3
8f98f25e6de4b9016a83c4d8ea92a904,15,dom-ogrod,lodówki używane,28,0,1096,5
36e7b24f8cfa8a999c86c53dbd6c302d,13,motoryzacja,,14,1,5,2
72f66d020e4fc753f492f3cc56af7809,18,motoryzacja,,2,0,1204,0
8656b9e0e070afe0fe5ccd476639306c,15,motoryzacja,hybryda,36,0,84,0
b389bce6e1476e7b9d1e658c7bd7f1ca,8,dom-ogrod,szafa,2,1,119,0
c99098dea9611f8225e1f3f7f531e1ba,11,motoryzacja,Mk6,1,0,19,0
9794a8a56dbcf81610f5ea0f4caf2bc8,6,nieruchomosci,ogródki działkowe,35,0,4,4
437b20bb3f1148b3013a525aecb49a56,17,dom-ogrod,,15,0,2398,0
4d472a6e3fe465f859c42ffccd6e2e41,6,motoryzacja,,27,0,7,1
c2a27022bc3add1d71b63d98d99336ac,10,nieruchomosci,,4,1,1004,0
da43f3cf095a24b5ae93d08f354081ab,17,nieruchomosci,sopot,4,1,536,0
6d2be99505e31db59dd5f6dd5a22a6c3,13,dom-ogrod,używany kompresor,34,0,1039,0
d4b36d2a3a34903198ada0fcd36e5154,18,motoryzacja,,30,4,15,0
da79104a361b3fc0b99b95ebf95880ad,18,nieruchomosci,,2,1,1,0
7b4f391765e12abe5713a477deaf2790,8,nieruchomosci,,15,0,77,1
a9e0bb036550f9d99e69315a805ee728,9,motoryzacja,,32,7,341,0
9f31d05c21699cea50c977322b54b9c7,10,praca,kierowca ce 2 2,97,0,103,2
259a20556307c4c1a060f8dd5bc01a40,18,motoryzacja,,45,4,48,1
609c8f77b2ee8b9e1168d9b179d4e870,14,motoryzacja,,24,1,30,0
e16acaaad476671028ba436b4ee45834,7,praca,,110,0,148,76
803f768ede69b57afdc78005e0dfd84c,20,motoryzacja,opel astra czerwona,2,0,4,0
cdb3a82037c4c8306bc87e21293de944,16,motoryzacja,,21,0,6,2
4b9ecc158070fa89d3d2a8a44c728951,13,motoryzacja,3000,1,0,2,0
8af730f495b8c72d2dcbb456ae72caf8,14,zwierzeta,świnka morska,2,0,91,0
b5f328e6ef5da608c3303f0c1a3e73fd,14,praca,,14,1,197,2
9a52c8673eac420871056797443e643f,18,nieruchomosci,Olsztyn,37,0,255,1
1400be8ebb84a6768c46fb6dfec597f5,18,motoryzacja,,43,0,460,0
f8ae250c4fe6396d4cd341d923e6cd58,18,dom-ogrod,dachówka ceramiczna,32,0,245,1
01d108c53b935512df2eacd757a84c99,20,motoryzacja,,1,3,0,0
c5ae1d1f71428e8a24901eb76ca98063,7,motoryzacja,,1,2,122,0
67dae7bbe614753e679affcaea8515b0,17,motoryzacja,,9,6,39,1
392ec9a33207b96cf605b1f4124ba14e,10,motoryzacja,honda pcx 125,1,0,0,0
60423701030da4a73a0a666c6471190f,5,nieruchomosci,ze zwierzętami,1,0,0,0
1f4ecede873f04b9ce2d0312b8079050,19,rolnictwo,bryza ziemniaki,3,0,12,0
f7038a9824a10d65176b17219337d67f,19,sport-hobby,rower 28,88,0,316,0
31c10af745c2db4bde5633f81f10acf9,18,motoryzacja,,48,1,73,0
1dbeee30a0adffd6b747a85b84bc79e4,8,motoryzacja,,9,2,177,0
738822a591e760e782b9de6904d286c7,11,elektronika,kolumny,464,0,7158,3
a94691fd81e79230b4d632b65f6b1ff8,12,motoryzacja,,8,0,12,1
2c8ea47e1299ec9b59a6575ac54b05ea,13,motoryzacja,,4,0,54,0
a9efc8d2ad08c2b0eac8095ba473df36,19,motoryzacja,,6,8,452,1
fa19ed68af358910e4f62b1b166c1066,5,zwierzeta,chomik syryjski,21,0,34,0
3c2b2e288e1e1e6286751f5a8091a5c2,13,motoryzacja,,11,4,119,0
ceb0d6c6e167e5246cb6862916ccb7b1,5,motoryzacja,,1,2,85,0
abd72f5915b825cb727676ff0507180d,6,praca,kierowca cysterny,1,0,39,0
846d91cbf0312b0546f330853f5dfe62,11,motoryzacja,Fruehauf,2,0,0,0
c8494a2b1a7941ec406853bf4faad358,22,motoryzacja,,48,2,33,2
d034affbd68b06f01e8b11af59290e0b,8,zwierzeta,,2,0,5,0
b87297db1beadf35665642c013de313a,21,motoryzacja,scania v8,2,0,4,0
9323d1dccb119c8a3be85b8e67d4a1dd,22,motoryzacja,,238,1,359,1
bd19e7198646fc92f5f3a38786ba4778,15,nieruchomosci,,1,1,3053,0
197b84e9914e95428589ffbddcdecd90,14,dom-ogrod,namiot,155,0,695,5
fd73ddfb9239e0bf98cfc2229459c234,16,praca,,1,0,0,0
fb5e2e77fb3a7e569386b9110db0aa3e,10,motoryzacja,,3,4,81,0
d0d70e39903fe60a51fed7a0ce9c05ad,9,motoryzacja,t5 long,17,0,121,0
b500decd9e0547c0098da3af6e675805,20,dom-ogrod,altana używana,68,0,150,2
db73c915d8cdbc10262e7ca87ef04456,18,rolnictwo,talerzówka,60,0,603,1
d81b6012a14923b8629855bf56ef80c0,11,dla-dzieci,tula baby,4,0,16,0
baab06a701127e6a5141344deb559954,15,motoryzacja,,67,4,96,3
f26148c947085b23d3a0614b0a9a1fa3,10,nieruchomosci,lublin bronowice,24,0,31,0
4817ebeacf48ae6d18218d10a5249c31,7,motoryzacja,,2,0,2723,0
3e7955bbab9fa7f9118c1d0fbbe93870,9,dom-ogrod,,4,0,46,0
138fa74206d240cfabebdb401a3e197c,20,motoryzacja,,18,1,118,1
0cefc26e1c28d4771f62b7622b593325,5,motoryzacja,,18,7,32,1
7c59ddc58984ca15203636faad78f7cd,15,motoryzacja,,8,0,32,0
6f96711980468a2b2032e2f9a1fc4618,18,rolnictwo,kury nioski raszówek,2,0,0,0
16993de454e2e1fb8d29e69dfef67202,21,praca,,6,1,2,1
2c38a9f6bb4c975516fa7dbe17cce8b2,7,uslugi-firmy,strzyżenie owiec,3,0,4,1
315e074327aa89b83bbf8ffe9660ec3f,20,motoryzacja,,2,2,2,0
992b6490e7757e29312fd3191ea62df6,20,motoryzacja,husqvarna,37,0,28,0
e6612f1afb8ad19b7053d0d8cd319869,11,motoryzacja,custom,1,0,276,0
7385e10376906aaa13be0e403ce3f57b,17,motoryzacja,,124,0,694,1
0100e6ccb0b087c43a42ef2e6294fddb,6,zwierzeta,coton te tulear,67,0,15,1
2025b2beeac3c823c6862699f6157868,4,motoryzacja,,28,1,12,0
5393d2e99b3794055ca7fd1790ded9e5,14,nieruchomosci,,66,1,29,2
1dcafcaab7d5f891ea7c283976b0ca2a,8,motoryzacja,,22,1,96,0
25eed52a637d66d5da41b1561e2dbdff,20,elektronika,komputer,85,0,399,11
aa653cdb0cd5bd19a2daf48c727a4610,22,nieruchomosci,Pokoje poznań wynajem,108,0,31,4
7792e95aa3f0926f4812ffb4ebac6d53,20,motoryzacja,,33,2,756,1
c2f057cffdf8c783a8cab12054bec301,5,motoryzacja,kymco,11,0,765,1
fbc88a7cc5d0eea283ad4d39589ceedd,20,dom-ogrod,betonowe betonowy,5,0,688,1
e658b384d4b04a17f4dc3b0594359a04,11,motoryzacja,,6,2,200,0
44376d79be46b970c143c0b394c81233,13,sport-hobby,kross,2,0,7,0
c50afacd75ea1d17fbf555b5c09d6a49,17,nieruchomosci,śrem,2,2,18,0
87daff259fbd3db22b8c7995bb637f1a,17,rolnictwo,zetor,24,1,81,1
8f05f14ef7fa7c25546741b521a621e1,15,zwierzeta,psy za darmo,51,0,399,4
75eb5ff77002d2b5361bbb8aaa772b05,19,dom-ogrod,,3,0,32,0
77ce94cbe8c3aa83a41f5708e8dba6fd,0,praca,kontroler biletów,1,0,17,0
69968091d9a1fc0471554d7b16c9775a,17,motoryzacja,kia ceed 1.6,9,5,19,0
89a7adc9ef502f87ad448042e88633b4,6,motoryzacja,skuter ventus,9,0,8,1
31d6a6cb860353d21caf691f7f647a22,5,motoryzacja,ox pl,1,0,0,0
e25ecccb6830d614b654e9fe12261c6b,19,rolnictwo,mini traktorki,240,0,120,23
ec7e9eb2da7c537e6122ec3396a81642,8,zwierzeta,,4,0,11,0
8b4b621795801ebc365f840a60edb700,8,motoryzacja,honda nsr 125,65,0,87,3
7351c5b31704a6da85d6f28deb6ffa14,14,motoryzacja,części samochodowe tigłann,2,0,0,0
3ae042f015dc377c4c1b057fd2f94564,20,nieruchomosci,,1,1,11,0
0f479b8c47e21498d7f0501ee1ef43a6,8,dla-dzieci,zjeżdżalnia,1,0,1,0
705c40a912e515826aac80012d464a18,7,nieruchomosci,,39,0,5,0
f0b7131d0c763435bc7031120e0cf28f,10,praca,praca,4,0,7609,0
4156d7cbc895add3706793876bf544a5,19,dla-dzieci,płaszczyk,1,3,0,0
6daccaae2a6f44f90e19b00c7228acb8,5,nieruchomosci,Raków,1,0,2,0
e0b20d40a83999589518af3cae77c245,7,motoryzacja,yamaha mt10,2,0,26,0
3fc70ac801fb8abae27fede9fb508978,20,moda,cleant,1,0,4,0
1d9d5189287b9947b361538daad9ba50,19,motoryzacja,wsk,24,0,17,2
82101776db0f7271c647b29ecd2754b4,15,nieruchomosci,od właściciela,65,0,112,7
9a039ed97a370485889d2d05ab30ac12,13,motoryzacja,,45,2,302,0
86cfc27a21030f34048d400238c59913,22,motoryzacja,honda shadow,14,0,778,0
2f2fe094d40b851b5837ef555755cc3c,10,motoryzacja,,3,5,137,0
e3cb0c26eb8ce6382a8d98aca218cb28,22,praca,,1,0,2,0
78d8e5796626d82a7d978adec5ef1cdf,20,dla-dzieci,Foteliki do auta,7,0,151,0
67bd76162a91bc723c7fbc8f92de3d5a,19,motoryzacja,,212,0,994,3
5d1baaefa0206110799a152f88cf4c4b,10,sport-hobby,,7,0,36,0
b55f5b96b90c237253d8feec0b2e16ff,8,motoryzacja,,22,5,71,0
84c8c9027e7a9aa5662c76dccdb98344,20,motoryzacja,uszkodzony,9,1,5,0
a73f6cadaa8addd58562dbc495a273dc,20,motoryzacja,honda africa twin,6,0,488,0
d81215ad29fa75ba9678d2c67413bea0,19,motoryzacja,,17,4,21,0
e933e220b0af41760724948f81a650e8,2,praca,,1,1,145,0
8119d1988e39569bf2eb0654685f0e3c,20,zwierzeta,wielkopolska jarocin,27,0,22,3
7079c0aacc46acd35dd39490f0f46131,13,nieruchomosci,,1,0,37,0
980ea146e3dee64ecefa130c401323c3,21,dom-ogrod,kabel 4 25,10,0,2,0
