respid,cluster,locality,gmina,woj,gender,age,status,status_detail
6284,484,1,1806062,9,0,65,0,3
6286,484,1,1806062,9,0,65,0,2
6287,484,1,1806062,9,0,65,0,3
6288,484,1,1806062,9,0,65,0,2
6290,484,1,1806062,9,0,65,0,2
6291,484,1,1806062,9,0,65,0,2
6292,484,1,1806062,9,0,65,0,3
6346,488,1,1810042,9,1,64,1,1
6348,489,1,1810042,9,1,64,1,1
6349,489,1,1810042,9,1,64,1,1
6354,489,1,1810042,9,1,64,1,1
6357,489,1,1810042,9,1,64,1,1
6345,488,1,1810042,9,1,64,0,3
6347,489,1,1810042,9,1,64,0,3
6350,489,1,1810042,9,1,64,0,3
6351,489,1,1810042,9,1,64,0,3
6352,489,1,1810042,9,1,64,0,3
6353,489,1,1810042,9,1,64,0,3
6355,489,1,1810042,9,1,64,0,3
6356,489,1,1810042,9,1,64,0,2
6579,506,1,1817082,9,0,59,1,1
6583,507,1,1817082,9,0,59,1,1
6584,507,1,1817082,9,0,59,1,1
6587,507,1,1817082,9,0,59,1,1
6591,507,1,1817082,9,0,59,1,1
6580,506,1,1817082,9,0,59,0,2
6581,507,1,1817082,9,0,59,0,3
6582,507,1,1817082,9,0,59,0,2
6585,507,1,1817082,9,0,59,0,3
6586,507,1,1817082,9,0,59,0,3
6588,507,1,1817082,9,0,59,0,3
6589,507,1,1817082,9,0,59,0,2
6590,507,1,1817082,9,0,59,0,2
6166,475,1,1803042,9,0,60,1,1
6566,505,1,1817032,9,0,59,1,1
6568,506,1,1817032,9,0,59,1,1
6569,506,1,1817032,9,0,59,1,1
6573,506,1,1817032,9,0,59,1,1
6574,506,1,1817032,9,0,59,1,1
6576,506,1,1817032,9,0,59,1,1
6567,505,1,1817032,9,0,59,0,2
6570,506,1,1817032,9,0,59,0,3
6571,506,1,1817032,9,0,59,0,2
6572,506,1,1817032,9,0,59,0,3
6575,506,1,1817032,9,0,59,0,2
6577,506,1,1817032,9,0,59,0,2
6578,506,1,1817032,9,0,59,0,2
6425,495,1,1813012,9,1,64,1,1
6761,520,3,2001011,10,1,46,1,1
6765,521,3,2001011,10,1,46,1,1
6766,521,3,2001011,10,1,46,1,1
6767,521,3,2001011,10,1,46,1,1
6769,521,3,2001011,10,1,46,1,1
6770,521,3,2001011,10,1,46,1,1
6772,521,3,2001011,10,1,46,1,1
6773,521,3,2001011,10,1,46,1,1
6762,520,3,2001011,10,1,46,0,2
6763,521,3,2001011,10,1,46,0,2
6764,521,3,2001011,10,1,46,0,2
6768,521,3,2001011,10,1,46,0,3
6771,521,3,2001011,10,1,46,0,2
7024,541,4,2061011,10,0,62,1,1
7027,541,4,2061011,10,0,62,1,1
7028,541,4,2061011,10,0,62,1,1
7032,541,4,2061011,10,0,62,1,1
7041,542,4,2061011,10,0,20,1,1
7045,542,4,2061011,10,0,20,1,1
7046,542,4,2061011,10,0,20,1,1
7047,542,4,2061011,10,0,20,1,1
7055,543,4,2061011,10,0,20,1,1
7057,543,4,2061011,10,0,20,1,1
7060,543,4,2061011,10,0,62,1,1
7061,543,4,2061011,10,0,62,1,1
7065,544,4,2061011,10,0,62,1,1
7072,544,4,2061011,10,0,62,1,1
7086,545,4,2061011,10,0,20,1,1
7089,546,4,2061011,10,0,20,1,1
7090,546,4,2061011,10,0,20,1,1
7091,546,4,2061011,10,0,20,1,1
7102,547,4,2061011,10,0,20,1,1
7106,547,4,2061011,10,0,20,1,1
7107,547,4,2061011,10,0,20,1,1
7109,547,4,2061011,10,0,20,1,1
7021,540,4,2061011,10,0,62,0,3
7022,540,4,2061011,10,0,62,0,3
7023,541,4,2061011,10,0,62,0,2
7025,541,4,2061011,10,0,62,0,2
7026,541,4,2061011,10,0,62,0,2
7029,541,4,2061011,10,0,62,0,2
7030,541,4,2061011,10,0,62,0,2
7031,541,4,2061011,10,0,62,0,3
7033,541,4,2061011,10,0,62,0,2
7034,541,4,2061011,10,0,20,0,2
7035,541,4,2061011,10,0,20,0,2
7036,542,4,2061011,10,0,20,0,2
7037,542,4,2061011,10,0,20,0,2
7038,542,4,2061011,10,0,20,0,2
7039,542,4,2061011,10,0,20,0,2
7040,542,4,2061011,10,0,20,0,2
7042,542,4,2061011,10,0,20,0,2
7043,542,4,2061011,10,0,20,0,2
7044,542,4,2061011,10,0,20,0,2
7048,542,4,2061011,10,0,20,0,3
7049,543,4,2061011,10,0,20,0,3
7050,543,4,2061011,10,0,20,0,3
7051,543,4,2061011,10,0,20,0,3
7052,543,4,2061011,10,0,20,0,3
7053,543,4,2061011,10,0,20,0,2
7054,543,4,2061011,10,0,20,0,2
7056,543,4,2061011,10,0,20,0,2
7058,543,4,2061011,10,0,20,0,3
7059,543,4,2061011,10,0,20,0,2
7062,544,4,2061011,10,0,62,0,2
7063,544,4,2061011,10,0,62,0,2
7064,544,4,2061011,10,0,62,0,3
7066,544,4,2061011,10,0,62,0,3
7067,544,4,2061011,10,0,62,0,2
7068,544,4,2061011,10,0,62,0,2
7069,544,4,2061011,10,0,62,0,2
7070,544,4,2061011,10,0,62,0,2
7071,544,4,2061011,10,0,62,0,2
7073,544,4,2061011,10,0,62,0,2
7074,544,4,2061011,10,0,62,0,2
7075,545,4,2061011,10,0,62,0,2
7076,545,4,2061011,10,0,62,0,3
7077,545,4,2061011,10,0,62,0,2
7078,545,4,2061011,10,0,62,0,2
7079,545,4,2061011,10,0,62,0,2
7080,545,4,2061011,10,0,62,0,2
7081,545,4,2061011,10,0,62,0,2
7082,545,4,2061011,10,0,62,0,2
7083,545,4,2061011,10,0,62,0,2
7084,545,4,2061011,10,0,62,0,2
7085,545,4,2061011,10,0,62,0,2
7087,545,4,2061011,10,0,20,0,2
7088,546,4,2061011,10,0,20,0,3
7092,546,4,2061011,10,0,20,0,2
7093,546,4,2061011,10,0,20,0,2
7094,546,4,2061011,10,0,20,0,2
7095,546,4,2061011,10,0,20,0,2
7096,546,4,2061011,10,0,20,0,2
7097,546,4,2061011,10,0,20,0,2
7098,546,4,2061011,10,0,20,0,2
7099,546,4,2061011,10,0,20,0,2
7100,546,4,2061011,10,0,20,0,3
7101,547,4,2061011,10,0,20,0,2
7103,547,4,2061011,10,0,20,0,2
7104,547,4,2061011,10,0,20,0,3
7105,547,4,2061011,10,0,20,0,2
7108,547,4,2061011,10,0,20,0,3
7110,547,4,2061011,10,0,20,0,2
7111,547,4,2061011,10,0,20,0,2
6919,533,2,2011014,10,1,52,1,1
6921,533,2,2011014,10,1,52,1,1
6922,533,2,2011014,10,1,52,1,1
6917,532,2,2011014,10,1,52,0,3
6918,532,2,2011014,10,1,52,0,3
6920,533,2,2011014,10,1,52,0,2
6923,533,2,2011014,10,1,52,0,3
6924,533,2,2011014,10,1,52,0,2
6925,533,2,2011014,10,1,52,0,2
6926,533,2,2011014,10,1,52,0,2
6927,533,2,2011014,10,1,52,0,3
6928,533,2,2011014,10,1,52,0,2
6929,533,2,2011014,10,1,52,0,2
6906,532,2,2010024,10,0,55,1,1
6775,521,1,2001062,10,1,46,1,1
6777,522,1,2001062,10,1,46,1,1
6779,522,1,2001062,10,1,46,1,1
6780,522,1,2001062,10,1,46,1,1
6781,522,1,2001062,10,1,46,1,1
6784,522,1,2001062,10,1,46,1,1
6786,522,1,2001062,10,1,46,1,1
6774,521,1,2001062,10,1,46,0,2
6776,522,1,2001062,10,1,46,0,2
6778,522,1,2001062,10,1,46,0,2
6782,522,1,2001062,10,1,46,0,2
6783,522,1,2001062,10,1,46,0,2
6785,522,1,2001062,10,1,46,0,2
6815,525,3,2005011,10,1,56,1,1
6820,525,3,2005011,10,1,56,1,1
6822,525,3,2005011,10,1,56,1,1
6825,525,3,2005011,10,1,56,1,1
6813,524,3,2005011,10,1,56,0,2
6814,524,3,2005011,10,1,56,0,2
6816,525,3,2005011,10,1,56,0,3
6817,525,3,2005011,10,1,56,0,3
6818,525,3,2005011,10,1,56,0,2
6819,525,3,2005011,10,1,56,0,3
6821,525,3,2005011,10,1,56,0,2
6823,525,3,2005011,10,1,56,0,2
6824,525,3,2005011,10,1,56,0,2
6933,534,1,2011015,10,0,62,1,1
6935,534,1,2011015,10,0,62,1,1
6938,534,1,2011015,10,0,62,1,1
6930,533,1,2011015,10,0,62,0,3
6931,533,1,2011015,10,0,62,0,3
6932,534,1,2011015,10,0,62,0,3
6934,534,1,2011015,10,0,62,0,3
6936,534,1,2011015,10,0,62,0,3
6937,534,1,2011015,10,0,62,0,2
6939,534,1,2011015,10,0,62,0,2
6940,534,1,2011015,10,0,62,0,2
6941,534,1,2011015,10,0,62,0,2
6942,534,1,2011015,10,0,62,0,2
6788,522,1,2002125,10,1,56,1,1
6790,523,1,2002125,10,1,56,1,1
6791,523,1,2002125,10,1,56,1,1
6792,523,1,2002125,10,1,56,1,1
6793,523,1,2002125,10,1,56,1,1
6794,523,1,2002125,10,1,56,1,1
6795,523,1,2002125,10,1,56,1,1
6787,522,1,2002125,10,1,56,0,3
6789,523,1,2002125,10,1,56,0,3
6796,523,1,2002125,10,1,56,0,2
6797,523,1,2002125,10,1,56,0,2
6798,523,1,2002125,10,1,56,0,3
6799,523,1,2002125,10,1,56,0,3
6852,527,2,2008044,10,0,62,1,1
6853,527,2,2008044,10,0,62,1,1
6857,528,2,2008044,10,0,62,1,1
6863,528,2,2008044,10,0,62,1,1
6854,528,2,2008044,10,0,62,0,2
6855,528,2,2008044,10,0,62,0,3
6856,528,2,2008044,10,0,62,0,3
6858,528,2,2008044,10,0,62,0,3
6859,528,2,2008044,10,0,62,0,2
6860,528,2,2008044,10,0,62,0,2
6861,528,2,2008044,10,0,62,0,2
6862,528,2,2008044,10,0,62,0,2
6864,528,2,2008044,10,0,62,0,2
6904,531,1,2010025,10,0,55,1,1
6907,532,1,2010025,10,0,55,1,1
6909,532,1,2010025,10,0,55,1,1
6910,532,1,2010025,10,0,55,1,1
6912,532,1,2010025,10,0,55,1,1
6916,532,1,2010025,10,0,55,1,1
6905,531,1,2010025,10,0,55,0,3
6908,532,1,2010025,10,0,55,0,3
6913,532,1,2010025,10,0,55,0,3
6914,532,1,2010025,10,0,55,0,2
6915,532,1,2010025,10,0,55,0,2
7116,548,3,2062011,10,0,55,1,1
7117,548,3,2062011,10,0,55,1,1
7112,547,3,2062011,10,0,55,0,3
7113,547,3,2062011,10,0,55,0,2
7114,548,3,2062011,10,0,55,0,3
7115,548,3,2062011,10,0,55,0,3
7118,548,3,2062011,10,0,55,0,3
7119,548,3,2062011,10,0,55,0,3
7120,548,3,2062011,10,0,55,0,2
7121,548,3,2062011,10,0,55,0,2
7122,548,3,2062011,10,0,55,0,2
7123,548,3,2062011,10,0,55,0,3
7124,548,3,2062011,10,0,55,0,3
7125,548,3,2062011,10,0,55,0,3
7126,548,3,2062011,10,0,55,0,3
7127,549,3,2062011,10,0,55,0,2
7128,549,3,2062011,10,0,55,0,2
7129,549,3,2062011,10,0,55,0,3
7130,549,3,2062011,10,0,55,0,3
7131,549,3,2062011,10,0,55,0,3
7132,549,3,2062011,10,0,55,0,2
7133,549,3,2062011,10,0,55,0,3
7134,549,3,2062011,10,0,55,0,2
7135,549,3,2062011,10,0,55,0,3
7136,549,3,2062011,10,0,55,0,3
7137,549,3,2062011,10,0,55,0,2
6982,537,1,2013072,10,1,56,1,1
6984,538,1,2013072,10,1,56,1,1
6985,538,1,2013072,10,1,56,1,1
6986,538,1,2013072,10,1,56,1,1
6987,538,1,2013072,10,1,56,1,1
6990,538,1,2013072,10,1,56,1,1
6992,538,1,2013072,10,1,56,1,1
6983,537,1,2013072,10,1,56,0,3
6988,538,1,2013072,10,1,56,0,2
6989,538,1,2013072,10,1,56,0,3
6991,538,1,2013072,10,1,56,0,3
6993,538,1,2013072,10,1,56,0,2
6994,538,1,2013072,10,1,56,0,2
6800,523,1,2002125,10,1,56,1,1
6801,523,1,2002125,10,1,56,1,1
6806,524,1,2002125,10,1,56,1,1
6807,524,1,2002125,10,1,56,1,1
6808,524,1,2002125,10,1,56,1,1
6809,524,1,2002125,10,1,56,1,1
6810,524,1,2002125,10,1,56,1,1
6812,524,1,2002125,10,1,56,1,1
6802,524,1,2002125,10,1,56,0,3
6803,524,1,2002125,10,1,56,0,3
6804,524,1,2002125,10,1,56,0,3
6805,524,1,2002125,10,1,56,0,3
6811,524,1,2002125,10,1,56,0,2
6880,530,2,2008064,10,1,52,1,1
6888,530,2,2008064,10,1,52,1,1
6878,529,2,2008064,10,1,52,0,2
6879,529,2,2008064,10,1,52,0,2
6881,530,2,2008064,10,1,52,0,3
6882,530,2,2008064,10,1,52,0,3
6883,530,2,2008064,10,1,52,0,2
6884,530,2,2008064,10,1,52,0,2
6885,530,2,2008064,10,1,52,0,3
6886,530,2,2008064,10,1,52,0,2
6887,530,2,2008064,10,1,52,0,2
6889,530,2,2008064,10,1,52,0,2
6890,530,2,2008064,10,1,52,0,2
6839,526,2,2007044,10,0,55,1,1
6840,526,2,2007044,10,0,55,1,1
6844,527,2,2007044,10,0,55,1,1
6845,527,2,2007044,10,0,55,1,1
6847,527,2,2007044,10,0,55,1,1
6848,527,2,2007044,10,0,55,1,1
6849,527,2,2007044,10,0,55,1,1
6851,527,2,2007044,10,0,55,1,1
6841,527,2,2007044,10,0,55,0,2
6842,527,2,2007044,10,0,55,0,3
6843,527,2,2007044,10,0,55,0,3
6846,527,2,2007044,10,0,55,0,2
6850,527,2,2007044,10,0,55,0,2
6867,529,1,2008052,10,0,62,1,1
6870,529,1,2008052,10,0,62,1,1
6872,529,1,2008052,10,0,62,1,1
6877,529,1,2008052,10,0,62,1,1
6865,528,1,2008052,10,0,62,0,2
6866,528,1,2008052,10,0,62,0,2
6868,529,1,2008052,10,0,62,0,2
6869,529,1,2008052,10,0,62,0,2
6871,529,1,2008052,10,0,62,0,2
6873,529,1,2008052,10,0,62,0,2
6874,529,1,2008052,10,0,62,0,2
6875,529,1,2008052,10,0,62,0,2
6876,529,1,2008052,10,0,62,0,2
6957,535,1,2012052,10,1,46,1,1
6958,536,1,2012052,10,1,46,1,1
6959,536,1,2012052,10,1,46,1,1
6962,536,1,2012052,10,1,46,1,1
6963,536,1,2012052,10,1,46,1,1
6964,536,1,2012052,10,1,46,1,1
6965,536,1,2012052,10,1,46,1,1
6966,536,1,2012052,10,1,46,1,1
6956,535,1,2012052,10,1,46,0,2
6960,536,1,2012052,10,1,46,0,2
6961,536,1,2012052,10,1,46,0,2
6967,536,1,2012052,10,1,46,0,2
6968,536,1,2012052,10,1,46,0,2
6892,530,2,2010011,10,0,55,1,1
6894,531,2,2010011,10,0,55,1,1
6895,531,2,2010011,10,0,55,1,1
6896,531,2,2010011,10,0,55,1,1
6897,531,2,2010011,10,0,55,1,1
6901,531,2,2010011,10,0,55,1,1
6891,530,2,2010011,10,0,55,0,3
6893,531,2,2010011,10,0,55,0,3
6898,531,2,2010011,10,0,55,0,3
6899,531,2,2010011,10,0,55,0,3
6900,531,2,2010011,10,0,55,0,3
6902,531,2,2010011,10,0,55,0,3
6903,531,2,2010011,10,0,55,0,3
6948,535,2,2011084,10,0,62,1,1
6949,535,2,2011084,10,0,62,1,1
6955,535,2,2011084,10,0,62,1,1
6943,534,2,2011084,10,0,62,0,3
6944,534,2,2011084,10,0,62,0,2
6945,535,2,2011084,10,0,62,0,3
6946,535,2,2011084,10,0,62,0,2
6947,535,2,2011084,10,0,62,0,3
6950,535,2,2011084,10,0,62,0,3
6951,535,2,2011084,10,0,62,0,3
6952,535,2,2011084,10,0,62,0,2
6953,535,2,2011084,10,0,62,0,2
6954,535,2,2011084,10,0,62,0,2
6970,536,1,2013052,10,1,56,1,1
6971,537,1,2013052,10,1,56,1,1
6973,537,1,2013052,10,1,56,1,1
6976,537,1,2013052,10,1,56,1,1
6977,537,1,2013052,10,1,56,1,1
6978,537,1,2013052,10,1,56,1,1
6980,537,1,2013052,10,1,56,1,1
6969,536,1,2013052,10,1,56,0,3
6972,537,1,2013052,10,1,56,0,3
6974,537,1,2013052,10,1,56,0,2
6975,537,1,2013052,10,1,56,0,3
6979,537,1,2013052,10,1,56,0,3
6981,537,1,2013052,10,1,56,0,3
7147,550,3,2063011,10,1,46,1,1
7151,550,3,2063011,10,1,46,1,1
7152,550,3,2063011,10,1,46,1,1
7162,551,3,2063011,10,1,46,1,1
7138,549,3,2063011,10,1,46,0,2
7139,549,3,2063011,10,1,46,0,2
7140,550,3,2063011,10,1,46,0,2
7141,550,3,2063011,10,1,46,0,2
7142,550,3,2063011,10,1,46,0,2
7143,550,3,2063011,10,1,46,0,2
7144,550,3,2063011,10,1,46,0,2
7145,550,3,2063011,10,1,46,0,2
7146,550,3,2063011,10,1,46,0,2
7148,550,3,2063011,10,1,46,0,2
7149,550,3,2063011,10,1,46,0,2
7150,550,3,2063011,10,1,46,0,2
7153,551,3,2063011,10,1,46,0,3
7154,551,3,2063011,10,1,46,0,2
7155,551,3,2063011,10,1,46,0,2
7156,551,3,2063011,10,1,46,0,3
7157,551,3,2063011,10,1,46,0,2
7158,551,3,2063011,10,1,46,0,2
7159,551,3,2063011,10,1,46,0,2
7160,551,3,2063011,10,1,46,0,2
7161,551,3,2063011,10,1,46,0,2
7163,551,3,2063011,10,1,46,0,3
6827,525,1,2006062,10,0,56,1,1
6828,526,1,2006062,10,0,56,1,1
6830,526,1,2006062,10,0,56,1,1
6833,526,1,2006062,10,0,56,1,1
6836,526,1,2006062,10,0,56,1,1
6837,526,1,2006062,10,0,56,1,1
6826,525,1,2006062,10,0,56,0,2
6829,526,1,2006062,10,0,56,0,3
6831,526,1,2006062,10,0,56,0,3
6832,526,1,2006062,10,0,56,0,3
6834,526,1,2006062,10,0,56,0,3
6835,526,1,2006062,10,0,56,0,3
6838,526,1,2006062,10,0,56,0,3
7008,539,1,2014052,10,0,55,1,1
7009,539,1,2014052,10,0,55,1,1
7010,540,1,2014052,10,0,55,1,1
7011,540,1,2014052,10,0,55,1,1
7014,540,1,2014052,10,0,55,1,1
7016,540,1,2014052,10,0,55,1,1
7018,540,1,2014052,10,0,55,1,1
7019,540,1,2014052,10,0,55,1,1
7020,540,1,2014052,10,0,55,1,1
7012,540,1,2014052,10,0,55,0,3
7013,540,1,2014052,10,0,55,0,3
7015,540,1,2014052,10,0,55,0,2
7017,540,1,2014052,10,0,55,0,2
6995,538,3,2014011,10,0,55,1,1
7000,539,3,2014011,10,0,55,1,1
7002,539,3,2014011,10,0,55,1,1
7005,539,3,2014011,10,0,55,1,1
7007,539,3,2014011,10,0,55,1,1
6996,538,3,2014011,10,0,55,0,3
6997,539,3,2014011,10,0,55,0,3
6998,539,3,2014011,10,0,55,0,3
6999,539,3,2014011,10,0,55,0,3
7001,539,3,2014011,10,0,55,0,3
7003,539,3,2014011,10,0,55,0,3
7004,539,3,2014011,10,0,55,0,3
7006,539,3,2014011,10,0,55,0,2
7541,580,1,2214062,11,0,46,1,1
7543,581,1,2214062,11,0,46,1,1
7544,581,1,2214062,11,0,46,1,1
7545,581,1,2214062,11,0,46,1,1
7547,581,1,2214062,11,0,46,1,1
7550,581,1,2214062,11,0,46,1,1
7552,581,1,2214062,11,0,46,1,1
7542,580,1,2214062,11,0,46,0,2
7546,581,1,2214062,11,0,46,0,2
7548,581,1,2214062,11,0,46,0,3
7549,581,1,2214062,11,0,46,0,3
7551,581,1,2214062,11,0,46,0,3
7553,581,1,2214062,11,0,46,0,3
7180,553,1,2201042,11,1,51,1,1
7182,553,1,2201042,11,1,51,1,1
7184,553,1,2201042,11,1,51,1,1
7185,553,1,2201042,11,1,51,1,1
7186,553,1,2201042,11,1,51,1,1
7189,553,1,2201042,11,1,51,1,1
7177,552,1,2201042,11,1,51,0,3
7178,552,1,2201042,11,1,51,0,3
7179,553,1,2201042,11,1,51,0,3
7181,553,1,2201042,11,1,51,0,2
7183,553,1,2201042,11,1,51,0,3
7187,553,1,2201042,11,1,51,0,3
7188,553,1,2201042,11,1,51,0,2
7593,584,1,2215102,11,0,43,1,1
7595,585,1,2215102,11,0,43,1,1
7597,585,1,2215102,11,0,43,1,1
7598,585,1,2215102,11,0,43,1,1
7604,585,1,2215102,11,0,43,1,1
7594,584,1,2215102,11,0,43,0,2
7596,585,1,2215102,11,0,43,0,3
7599,585,1,2215102,11,0,43,0,2
7600,585,1,2215102,11,0,43,0,2
7603,585,1,2215102,11,0,43,0,3
7219,556,2,2202024,11,0,39,1,1
7224,556,2,2202024,11,0,39,1,1
7228,556,2,2202024,11,0,39,1,1
7216,555,2,2202024,11,0,39,0,3
7217,555,2,2202024,11,0,39,0,3
7218,556,2,2202024,11,0,39,0,3
7220,556,2,2202024,11,0,39,0,2
7221,556,2,2202024,11,0,39,0,2
7222,556,2,2202024,11,0,39,0,3
7223,556,2,2202024,11,0,39,0,3
7225,556,2,2202024,11,0,39,0,3
7226,556,2,2202024,11,0,39,0,3
7227,556,2,2202024,11,0,39,0,3
7166,552,2,2201024,11,1,51,1,1
7169,552,2,2201024,11,1,51,1,1
7170,552,2,2201024,11,1,51,1,1
7171,552,2,2201024,11,1,51,1,1
7164,551,2,2201024,11,1,51,0,3
7165,551,2,2201024,11,1,51,0,3
7167,552,2,2201024,11,1,51,0,3
7168,552,2,2201024,11,1,51,0,3
7172,552,2,2201024,11,1,51,0,2
7173,552,2,2201024,11,1,51,0,3
7174,552,2,2201024,11,1,51,0,3
7175,552,2,2201024,11,1,51,0,2
7176,552,2,2201024,11,1,51,0,2
7203,554,3,2202011,11,0,39,1,1
7204,554,3,2202011,11,0,39,1,1
7205,555,3,2202011,11,0,39,1,1
7206,555,3,2202011,11,0,39,1,1
7207,555,3,2202011,11,0,39,0,3
7208,555,3,2202011,11,0,39,0,3
7209,555,3,2202011,11,0,39,0,3
7210,555,3,2202011,11,0,39,0,3
7211,555,3,2202011,11,0,39,0,3
7212,555,3,2202011,11,0,39,0,3
7213,555,3,2202011,11,0,39,0,3
7214,555,3,2202011,11,0,39,0,3
7215,555,3,2202011,11,0,39,0,3
7308,562,1,2205085,11,0,43,1,1
7313,563,1,2205085,11,0,43,1,1
7317,563,1,2205085,11,0,43,1,1
7319,563,1,2205085,11,0,43,1,1
7307,562,1,2205085,11,0,43,0,3
7309,563,1,2205085,11,0,43,0,3
7310,563,1,2205085,11,0,43,0,3
7311,563,1,2205085,11,0,43,0,2
7312,563,1,2205085,11,0,43,0,3
7314,563,1,2205085,11,0,43,0,3
7315,563,1,2205085,11,0,43,0,2
7283,561,1,2204042,11,0,43,1,1
7285,561,1,2204042,11,0,43,1,1
7287,561,1,2204042,11,0,43,1,1
7288,561,1,2204042,11,0,43,1,1
7290,561,1,2204042,11,0,43,1,1
7293,561,1,2204042,11,0,43,1,1
7281,560,1,2204042,11,0,43,0,3
7282,560,1,2204042,11,0,43,0,3
7284,561,1,2204042,11,0,43,0,3
7286,561,1,2204042,11,0,43,0,2
7252,558,2,2202044,11,0,71,1,1
7463,574,1,2212072,11,1,57,1,1
7464,574,1,2212072,11,1,57,1,1
7465,575,1,2212072,11,1,57,1,1
7466,575,1,2212072,11,1,57,1,1
7467,575,1,2212072,11,1,57,1,1
7470,575,1,2212072,11,1,57,1,1
7471,575,1,2212072,11,1,57,1,1
7468,575,1,2212072,11,1,57,0,3
7469,575,1,2212072,11,1,57,0,2
7472,575,1,2212072,11,1,57,0,2
7473,575,1,2212072,11,1,57,0,3
7474,575,1,2212072,11,1,57,0,2
7475,575,1,2212072,11,1,57,0,2
7259,559,2,2203011,11,0,39,1,1
7260,559,2,2203011,11,0,39,1,1
7266,559,2,2203011,11,0,39,1,1
7255,558,2,2203011,11,0,39,0,3
7256,558,2,2203011,11,0,39,0,3
7257,559,2,2203011,11,0,39,0,3
7258,559,2,2203011,11,0,39,0,3
7261,559,2,2203011,11,0,39,0,3
7262,559,2,2203011,11,0,39,0,3
7263,559,2,2203011,11,0,39,0,2
7264,559,2,2203011,11,0,39,0,3
7265,559,2,2203011,11,0,39,0,3
7267,559,2,2203011,11,0,39,0,3
7610,586,4,2261011,11,0,52,1,1
7623,587,4,2261011,11,1,33,1,1
7637,588,4,2261011,11,0,52,1,1
7645,588,4,2261011,11,0,43,1,1
7647,589,4,2261011,11,0,43,1,1
7648,589,4,2261011,11,0,43,1,1
7649,589,4,2261011,11,0,43,1,1
7650,589,4,2261011,11,0,43,1,1
7651,589,4,2261011,11,0,43,1,1
7653,589,4,2261011,11,0,43,1,1
7662,590,4,2261011,11,0,52,1,1
7663,590,4,2261011,11,0,52,1,1
7664,590,4,2261011,11,0,52,1,1
7671,590,4,2261011,11,0,52,1,1
7672,590,4,2261011,11,0,52,1,1
7680,591,4,2261011,11,0,43,1,1
7683,591,4,2261011,11,0,43,1,1
7686,592,4,2261011,11,1,33,1,1
7688,592,4,2261011,11,1,33,1,1
7689,592,4,2261011,11,1,33,1,1
7693,592,4,2261011,11,1,33,1,1
7707,593,4,2261011,11,0,43,1,1
7715,594,4,2261011,11,1,33,1,1
7717,594,4,2261011,11,1,33,1,1
7721,594,4,2261011,11,1,33,1,1
7606,585,4,2261011,11,0,52,0,2
7607,585,4,2261011,11,0,52,0,2
7608,586,4,2261011,11,0,52,0,2
7609,586,4,2261011,11,0,52,0,3
7611,586,4,2261011,11,0,43,0,2
7612,586,4,2261011,11,0,43,0,3
7613,586,4,2261011,11,0,52,0,2
7614,586,4,2261011,11,0,52,0,2
7615,586,4,2261011,11,0,43,0,3
7616,586,4,2261011,11,0,43,0,3
7617,586,4,2261011,11,0,43,0,3
7618,586,4,2261011,11,0,43,0,3
7619,586,4,2261011,11,0,25,0,2
7620,586,4,2261011,11,1,33,0,3
7621,587,4,2261011,11,1,33,0,3
7622,587,4,2261011,11,0,25,0,2
7624,587,4,2261011,11,0,25,0,3
7625,587,4,2261011,11,1,33,0,3
7626,587,4,2261011,11,1,33,0,3
7627,587,4,2261011,11,1,33,0,2
7628,587,4,2261011,11,1,33,0,3
7629,587,4,2261011,11,1,33,0,3
7630,587,4,2261011,11,1,33,0,2
7631,587,4,2261011,11,1,33,0,3
7632,587,4,2261011,11,0,52,0,3
7633,587,4,2261011,11,0,52,0,2
7634,588,4,2261011,11,0,52,0,2
7635,588,4,2261011,11,0,52,0,2
7636,588,4,2261011,11,0,52,0,3
7638,588,4,2261011,11,0,52,0,2
7639,588,4,2261011,11,0,52,0,3
7646,588,4,2261011,11,0,43,0,3
7652,589,4,2261011,11,0,43,0,2
7658,589,4,2261011,11,0,52,0,2
7659,589,4,2261011,11,0,52,0,3
7660,590,4,2261011,11,0,52,0,2
7661,590,4,2261011,11,0,52,0,2
7665,590,4,2261011,11,0,52,0,2
7673,591,4,2261011,11,0,52,0,2
7674,591,4,2261011,11,0,52,0,2
7675,591,4,2261011,11,0,52,0,3
7676,591,4,2261011,11,0,52,0,3
7677,591,4,2261011,11,0,52,0,3
7678,591,4,2261011,11,0,52,0,2
7679,591,4,2261011,11,0,43,0,3
7681,591,4,2261011,11,0,43,0,2
7682,591,4,2261011,11,0,43,0,3
7684,591,4,2261011,11,1,33,0,2
7685,591,4,2261011,11,1,33,0,2
7687,592,4,2261011,11,1,33,0,2
7690,592,4,2261011,11,1,33,0,3
7691,592,4,2261011,11,1,33,0,3
7695,592,4,2261011,11,1,33,0,2
7696,592,4,2261011,11,1,33,0,2
7697,592,4,2261011,11,0,52,0,3
7698,592,4,2261011,11,0,52,0,2
7699,593,4,2261011,11,0,52,0,2
7700,593,4,2261011,11,0,52,0,2
7701,593,4,2261011,11,0,52,0,2
7702,593,4,2261011,11,0,52,0,2
7703,593,4,2261011,11,0,52,0,2
7704,593,4,2261011,11,0,52,0,3
7705,593,4,2261011,11,0,43,0,3
7706,593,4,2261011,11,0,43,0,3
7708,593,4,2261011,11,0,43,0,3
7709,593,4,2261011,11,0,43,0,2
7710,593,4,2261011,11,1,33,0,2
